RedFighter,BlueFighter,DaysSinceFirstFight,Location,Country,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightMt,BlueReachMt,BlueWeightKg,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightMt,RedReachMt,RedWeightKg,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,FinishRound,FinishRoundInSeconds,TotalFightTimeMins,DaysSinceLastFight_Red,DaysSinceLastFight_Blue,Momentum_Red,Momentum_Blue,RestTimeDif,RedTotalFights,BlueTotalFights,ActivityRatio_Red,ActivityRatio_Blue,ActivityRatioDif,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,Winner_Red,TitleBout_True,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_MALE,Finish_DQ,Finish_KO/TKO,Finish_M-DEC,Finish_Overturned,Finish_S-DEC,Finish_SUB,Finish_U-DEC,BetterRank_Red,BetterRank_neither
565,1993,468,68,21,5,0,1,0,49.0,0.44,0.0,2.0,0.18,1,0,3,0,0,0,1,0,0,0,1,1.68,1.7,61.23,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.73,1.73,61.23,26,32,0,1,1,1,0,3,0,0,0,-5.08,-2.54,-6,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300,25.0,0.0,105.0,0,1,-105.0,0,1,0.0,0.0021321961620469,-0.0021321961620469,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1949,1755,468,68,21,3,1,0,0,27.8333,0.37,0.3333,2.6667,0.35,5,1,15,1,0,0,3,2,0,0,5,1.88,1.88,92.99,5,0,0,27.7391,0.539,0.2609,2.3478,0.547,6,9,58,10,0,2,3,7,1,1,14,1.9,1.88,92.99,36,28,4,0,-1,-9,8,-43,-9,-6,-1,-2.54,0.0,8,0.0942,0.0725,0.3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116,1.93,252.0,147.0,-2,-1,105.0,23,6,0.0490405117270788,0.0127931769722814,0.0362473347547974,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
304,573,468,68,21,3,0,3,0,31.0,0.573,0.6667,3.5,0.585,3,1,18,0,0,1,3,1,0,0,5,1.88,1.93,77.11,0,3,0,40.0,0.41,1.25,1.0,0.313,3,1,10,0,0,1,0,2,0,0,3,1.88,1.9,77.11,27,29,0,0,0,2,0,8,0,-1,0,0.0,2.54,-2,-9.0,-0.5833,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,178,2.97,259.0,182.0,1,2,77.0,4,6,0.0085287846481876,0.0127931769722814,-0.0042643923240938,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1000,1438,503,103,21,3,0,3,0,34.0,0.496,0.6,3.8,0.56,3,1,14,0,0,0,2,1,1,0,4,1.73,1.78,77.11,0,1,0,28.0,0.607,0.8333,3.5,0.327,4,1,13,0,1,0,1,3,0,0,5,1.75,1.75,83.91,27,30,0,2,-1,-1,0,1,0,-2,1,-2.54,2.54,-3,6.0,-0.2333,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,133.0,182.0,1,2,-49.0,6,5,0.0119047619047619,0.0099206349206349,0.0019841269841269,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1364,71,503,103,21,3,0,2,0,9.5,0.3,1.25,0.75,0.29,2,1,5,0,0,0,0,1,2,0,3,1.96,2.01,92.99,1,0,0,32.8333,0.407,0.0,1.8333,0.459,5,3,26,0,1,0,2,5,0,0,9,1.85,1.93,92.99,34,24,1,2,-3,-6,2,-21,0,-4,2,10.16,7.62,10,-23.3333,1.25,-1.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,214,8.57,70.0,161.0,0,0,-91.0,12,4,0.0238095238095238,0.0079365079365079,0.0158730158730158,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1631,1580,503,103,21,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.83,77.11,2,0,0,20.5,0.415,0.0,3.5,0.42,0,2,6,0,0,0,0,0,0,0,0,1.83,1.93,83.91,28,28,2,0,0,0,2,-6,0,0,0,-7.62,-10.04,0,-20.5,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,325.0,0.0,-2,0,325.0,2,0,0.0039682539682539,0.0,0.0039682539682539,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1427,1490,503,103,21,3,1,0,0,102.0,0.44,1.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1.68,1.78,61.23,3,0,0,32.0,0.64,0.0,2.0,0.583,0,3,7,0,0,0,0,0,0,0,0,1.68,1.78,65.77,35,28,2,0,0,0,2,-4,0,0,0,0.0,0.0,7,70.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,196.0,245.0,-4,-2,-49.0,3,1,0.0059523809523809,0.0019841269841269,0.0039682539682539,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
817,1519,503,103,21,3,0,1,0,18.0,0.4,1.0,7.0,0.77,1,0,3,0,0,0,0,0,1,0,1,1.7,1.73,61.23,0,1,0,8.0,0.415,1.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,1.68,1.63,65.77,29,24,0,0,0,0,1,-1,0,-1,1,2.54,10.16,5,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,98.0,245.0,1,1,-147.0,2,1,0.0039682539682539,0.0019841269841269,0.0019841269841269,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1651,1949,503,103,21,3,0,1,0,26.8333,0.532,0.2917,2.25,0.525,6,9,59,10,0,2,3,7,2,1,15,1.9,1.88,92.99,0,2,0,22.9167,0.373,0.0,3.6667,0.394,5,2,32,3,1,3,2,4,0,0,10,1.83,1.9,92.99,31,36,0,-1,1,5,-7,27,7,4,2,7.62,-2.54,-5,3.9167,0.2917,-1.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,288,9.8,434.0,35.0,0,-1,399.0,12,24,0.0238095238095238,0.0476190476190476,-0.0238095238095238,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1741,1439,503,103,21,3,0,3,0,24.8333,0.42,1.3333,1.3333,0.173,3,2,15,0,0,0,2,0,2,0,4,1.83,1.88,77.11,0,1,0,26.3333,0.417,0.6667,4.0,0.577,1,1,7,0,0,0,1,0,1,0,2,1.83,1.93,77.11,22,35,0,2,2,2,-1,8,0,0,1,0.0,-5.08,-13,-1.5,0.6667,-2.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,3.9,98.0,140.0,-1,3,-42.0,3,6,0.0059523809523809,0.0119047619047619,-0.0059523809523809,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2029,2081,503,103,21,3,2,0,0,44.0,0.34,0.3333,2.6667,0.583,1,2,9,0,0,1,0,0,0,0,1,1.78,1.85,77.11,1,0,0,9.3077,0.522,0.4615,0.4615,0.212,3,5,19,4,0,0,0,6,1,1,8,1.83,1.88,83.91,34,36,-1,0,-2,-7,3,-10,-4,-7,-1,-5.08,-2.54,-2,34.6923,-0.1282,2.2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112,1.87,182.0,294.0,-2,-2,-112.0,13,3,0.0257936507936507,0.0059523809523809,0.0198412698412698,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
328,1644,503,103,21,3,0,1,0,40.0,0.68,2.0,3.0,0.27,1,0,3,0,0,0,1,0,0,0,1,1.68,1.7,61.23,0,1,0,56.0,0.45,0.0,4.0,0.4,1,0,3,0,0,0,1,0,0,0,1,1.68,1.68,65.77,26,26,0,0,0,0,0,0,0,0,0,0.0,2.54,0,-16.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,182.0,196.0,1,1,-14.0,1,1,0.0019841269841269,0.0019841269841269,0.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1027,435,503,103,21,3,1,0,0,23.0,0.46,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1.8,1.85,83.91,1,0,0,26.6923,0.495,0.0769,0.4615,0.154,3,6,25,0,0,1,2,4,0,0,7,1.85,1.85,83.91,39,31,0,0,-3,-7,5,-22,0,-4,0,-5.08,0.0,8,-3.6923,-0.0769,-0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,161.0,140.0,-2,-2,21.0,13,1,0.0257936507936507,0.0019841269841269,0.0238095238095238,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
538,252,503,103,21,3,0,1,0,32.0,0.52,1.0,4.0,0.5,1,0,3,0,0,0,1,0,0,0,1,1.83,1.85,77.11,0,2,0,10.5714,0.346,1.4286,1.1429,0.189,2,4,17,1,0,0,1,1,1,0,3,1.75,1.83,70.31,35,30,0,-1,-1,-2,4,-14,-1,-1,-1,7.62,2.54,5,21.4286,-0.4286,2.8571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268,4.47,259.0,161.0,2,1,98.0,7,1,0.0138888888888888,0.0019841269841269,0.0119047619047619,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1039,602,511,81,21,3,1,0,0,11.0,0.15,0.0,1.0,0.33,0,1,3,0,0,0,0,0,0,0,0,1.7,1.75,61.23,0,1,0,48.0,0.4,0.0,5.0,0.29,1,0,3,0,0,0,1,0,0,0,1,1.63,1.65,56.7,27,27,-1,-1,-1,-1,-1,0,0,0,0,7.62,10.16,0,-37.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,148.0,148.0,1,-2,0.0,1,1,0.001953125,0.001953125,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
832,495,511,81,21,3,0,1,0,55.0,0.53,0.0,5.0,0.45,1,0,3,0,0,0,1,0,0,0,1,1.75,1.8,70.31,0,3,0,19.0,0.362,1.0,2.6,0.486,3,2,13,0,0,2,1,0,0,0,3,1.75,1.8,70.31,30,31,0,-2,-2,-2,2,-10,0,0,0,0.0,0.0,-1,36.0,-1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,225.0,164.0,2,1,61.0,5,1,0.009765625,0.001953125,0.0078125,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
420,1889,511,81,21,3,1,0,0,32.0,0.46,0.0,1.0,1.0,0,1,2,0,0,0,0,0,0,0,0,1.88,1.96,70.31,1,0,0,16.5556,0.3,2.0,0.3333,0.139,2,3,17,0,0,0,1,1,4,0,6,1.85,1.88,65.77,27,24,0,0,-2,-6,2,-15,0,-1,-4,2.54,8.04,3,15.4444,-2.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,158,7.63,204.0,267.0,-1,-2,-63.0,9,1,0.017578125,0.001953125,0.015625,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
944,55,511,81,21,3,1,0,0,2.0,0.28,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1.78,1.85,65.77,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.8,65.77,24,23,-1,0,0,0,-1,1,0,0,0,2.54,5.08,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,192,8.2,0.0,141.0,0,-2,-141.0,0,1,0.0,0.001953125,-0.001953125,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
612,889,511,81,21,3,2,0,0,1.5,0.33,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,0,0,1.68,1.63,61.23,1,0,0,45.0,0.45,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1.7,1.75,61.23,27,41,-1,0,0,0,-1,-1,0,0,0,-2.54,-12.26,-14,-43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50,5.83,141.0,169.0,-2,-2,-28.0,1,2,0.001953125,0.00390625,-0.001953125,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1736,1122,511,81,21,3,0,1,0,17.0,0.4,0.5,1.0,0.5,1,1,4,0,0,0,0,1,0,0,1,1.83,1.9,83.91,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.85,1.9,83.91,23,26,0,1,1,1,-1,4,0,1,0,-2.54,0.0,-3,17.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,0.0,274.0,0,1,-274.0,0,2,0.0,0.00390625,-0.00390625,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
572,338,511,81,21,3,2,0,0,18.5,0.568,1.5,0.75,0.18,2,2,7,0,0,0,0,0,2,0,2,1.78,1.88,70.31,0,2,0,61.5,0.545,0.5,1.5,0.375,2,0,5,0,0,0,1,0,1,0,2,1.85,1.85,70.31,28,21,-2,-2,0,0,-2,2,0,0,1,-7.62,2.54,7,-43.0,1.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181,3.02,64.0,246.0,2,0,-182.0,2,4,0.00390625,0.0078125,-0.00390625,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
937,206,511,81,21,3,0,1,0,56.0,0.44,0.0,3.0,0.75,1,0,3,0,0,0,1,0,0,0,1,1.75,1.78,77.11,0,7,0,27.0,0.329,2.0,1.8,0.484,7,1,25,0,0,0,4,2,3,0,9,1.73,1.8,70.31,27,27,0,-6,-6,-8,1,-22,0,-2,-3,2.54,-2.54,0,29.0,-2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,148.0,106.0,4,1,42.0,10,1,0.01953125,0.001953125,0.017578125,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
466,377,511,81,21,3,1,0,0,36.3684,0.438,1.5789,0.4737,0.28,4,10,45,1,0,0,3,1,5,0,9,1.8,1.73,77.11,3,0,0,22.8571,0.307,0.4286,0.2857,0.179,4,3,19,1,0,2,1,1,0,0,4,1.83,1.88,77.11,29,36,2,0,0,5,-7,26,0,0,5,-2.54,-15.24,-7,13.5113,1.1504,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,256,14.27,141.0,169.0,-6,0,-28.0,7,19,0.013671875,0.037109375,-0.0234375,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
102,584,511,81,21,3,0,1,0,28.2,0.47,0.0,0.0,0.0,2,2,9,0,0,1,1,1,0,0,3,1.78,1.78,77.11,0,2,0,55.2857,0.423,0.2857,0.5714,0.286,2,2,16,1,0,0,3,1,1,0,5,1.78,1.88,77.11,30,33,0,-1,0,-2,0,-7,-1,0,-1,0.0,-10.16,-3,-27.0857,-0.2857,-0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,141.0,274.0,0,1,-133.0,7,5,0.013671875,0.009765625,0.00390625,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
279,874,511,81,21,3,1,0,0,51.3333,0.397,0.0,0.6667,0.333,1,2,7,0,0,0,1,0,0,0,1,1.9,1.9,83.91,1,0,0,10.0,0.429,0.875,1.75,0.539,3,3,12,1,0,0,2,1,2,0,5,1.88,1.93,83.91,28,29,0,0,-2,-4,1,-5,-1,-1,-2,2.54,-2.54,-1,41.3333,-0.875,-1.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,218,8.63,164.0,333.0,-1,0,-169.0,8,3,0.015625,0.005859375,0.009765625,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
598,1188,511,81,21,3,0,3,0,26.3333,0.537,1.0,1.3333,0.583,3,0,5,0,0,0,0,1,2,0,3,1.85,1.93,77.11,0,1,0,25.4,0.566,0.7,2.3,0.472,3,5,21,1,0,0,1,2,2,0,5,1.85,1.96,92.99,30,31,0,2,0,-2,5,-16,-1,-1,0,0.0,-2.54,-1,0.9333,0.3,-0.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255,4.25,71.0,169.0,1,3,-98.0,10,3,0.01953125,0.005859375,0.013671875,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1590,525,524,112,2,3,1,0,0,13.0,0.72,6.0,2.0,0.66,0,1,3,0,0,0,0,0,0,0,0,1.83,1.93,77.11,2,0,0,17.3333,0.402,1.8333,0.6667,0.157,2,3,15,0,0,0,1,1,1,0,3,1.8,1.85,77.11,30,31,1,0,-2,-3,2,-12,0,-1,-1,2.54,7.62,-1,-4.3333,4.1667,1.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,308.0,346.0,-2,0,-38.0,6,1,0.0114285714285714,0.0019047619047619,0.0095238095238095,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1747,471,524,112,2,3,1,0,0,18.1111,0.308,1.2222,1.5556,0.27,3,4,22,0,0,1,1,0,3,0,5,1.85,1.88,83.91,0,1,0,7.7143,0.31,1.7143,1.5714,0.331,3,2,13,0,0,0,1,0,4,0,5,1.73,1.8,77.11,31,30,-1,-1,0,0,-2,9,0,0,-1,12.7,7.62,1,10.3968,-0.4921,-0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,177.0,161.0,-1,-2,16.0,7,9,0.0133333333333333,0.0171428571428571,-0.0038095238095238,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2092,784,524,112,2,3,1,0,0,44.5,0.445,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,1.73,1.78,65.77,1,0,0,16.0,0.43,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1.7,1.73,61.23,32,27,0,0,1,1,0,5,0,0,0,2.54,5.28,5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,119.0,161.0,-2,-1,-42.0,1,2,0.0019047619047619,0.0038095238095238,-0.0019047619047619,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
814,659,524,112,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.73,1.85,61.23,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.8,61.23,31,23,0,0,0,0,0,0,0,0,0,-2.54,5.08,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
